ReviewID,Date,ReviewerID,ListingID
23279641,11/27/2014,9913949,3751503
33310285,5/26/2015,20344991,3751503
34195866,6/6/2015,28312498,3751503
35200381,6/16/2015,8525894,3751503
35589897,6/20/2015,9913949,3751503
36246547,6/26/2015,25644321,3751503
36745593,6/30/2015,36801294,3751503
38136801,7/13/2015,32649802,3751503
38759720,7/18/2015,10974854,3751503
38951102,7/19/2015,10974854,3751503
41100703,8/4/2015,5136929,3751503
19784850,9/18/2014,20299346,3757858
21648022,10/20/2014,16721146,3757858
21695679,10/21/2014,16721146,3757858
28691801,3/28/2015,6387496,3757858
28713570,3/29/2015,14988886,3757858
29704195,4/11/2015,23523327,3757858
32103838,5/14/2015,25290919,3757858
33488843,5/28/2015,27580993,3757858
34886192,6/13/2015,33994698,3757858
41999537,8/10/2015,7358818,3757858
42995574,8/16/2015,41099446,3757858
45321953,9/1/2015,33821656,3757858
48813585,9/28/2015,8760273,3757858
50721421,10/13/2015,37503638,3757858
51371547,10/19/2015,39772120,3757858
16879603,8/3/2014,19308605,3766055
16967005,8/4/2014,1922748,3766055
17132003,8/7/2014,8438744,3766055
18079284,8/21/2014,15495130,3766055
18429909,8/26/2014,11270066,3766055
18606067,8/28/2014,12031029,3766055
18818029,9/1/2014,10141891,3766055
25670911,1/22/2015,5900394,3766055
26127037,2/4/2015,8438744,3766055
26260477,2/8/2015,2391673,3766055
26414965,2/12/2015,19569142,3766055
26771146,2/18/2015,10995184,3766055
27928630,3/15/2015,21040399,3766055
28732347,3/29/2015,28888649,3766055
31775368,5/10/2015,25997282,3766055
34151621,6/5/2015,25822779,3766055
36079052,6/25/2015,23092188,3766055
36234741,6/26/2015,17580258,3766055
38381596,7/15/2015,14988658,3766055
38878788,7/19/2015,6723225,3766055
39822897,7/26/2015,10853262,3766055
42830299,8/16/2015,14988658,3766055
43862004,8/22/2015,40647913,3766055
45115796,8/31/2015,39367902,3766055
46179094,9/8/2015,41216614,3766055
57004731,12/21/2015,35992382,3766055
57460566,12/26/2015,46727656,3766055
30744020,4/26/2015,11812269,3766285
17409153,8/11/2014,1316201,3766866
19745532,9/17/2014,20708692,3766866
25417520,1/15/2015,4659347,3766866
32605756,5/19/2015,2037588,3766866
36018851,6/24/2015,10349937,3766866
39224529,7/21/2015,37005832,3766866
40125878,7/28/2015,36973547,3766866
41090257,8/4/2015,35600196,3766866
42128296,8/11/2015,34383717,3766866
43114082,8/17/2015,39532429,3766866
45053176,8/31/2015,21657401,3766866
47486390,9/19/2015,21303824,3766866
57030267,12/21/2015,28474380,3766866
58053470,12/31/2015,11639362,3766866
17317062,8/10/2014,2479220,3768626
17423948,8/11/2014,1276850,3768626
17650683,8/15/2014,15571363,3768626
17898538,8/18/2014,19801347,3768626
18818579,9/1/2014,7825558,3768626
19225345,9/8/2014,20333556,3768626
19345615,9/10/2014,16534173,3768626
19635973,9/15/2014,20815191,3768626
20052386,9/22/2014,21102051,3768626
20442941,9/29/2014,20913503,3768626
21007226,10/9/2014,8630240,3768626
23883466,12/13/2014,7774074,3768626
24666933,1/1/2015,6047714,3768626
27224583,2/28/2015,27748348,3768626
32931974,5/23/2015,33318784,3768626
33320757,5/26/2015,28785568,3768626
34470163,6/8/2015,10459887,3768626
34827737,6/12/2015,6491517,3768626
35914124,6/23/2015,21824003,3768626
36231021,6/26/2015,25302567,3768626
36478121,6/28/2015,36270322,3768626
36584306,6/29/2015,8796651,3768626
37702440,7/9/2015,2693988,3768626
38166498,7/13/2015,35789274,3768626
38566362,7/16/2015,10799079,3768626
39197382,7/21/2015,38354595,3768626
39840331,7/26/2015,38399323,3768626
40694208,8/1/2015,2808044,3768626
41787223,8/9/2015,21291647,3768626
42166224,8/11/2015,14215166,3768626
42480094,8/13/2015,579582,3768626
42603798,8/14/2015,9534111,3768626
44163869,8/24/2015,3063753,3768626
44950897,8/30/2015,14295640,3768626
45230004,8/31/2015,23177776,3768626
46298436,9/9/2015,40714734,3768626
47089045,9/15/2015,18838646,3768626
48621716,9/27/2015,44473401,3768626
48818084,9/28/2015,44699166,3768626
49750187,10/5/2015,39878622,3768626
50570326,10/12/2015,6951289,3768626
51253039,10/18/2015,46323378,3768626
51415872,10/19/2015,45405107,3768626
55307072,11/29/2015,45318909,3768626
17033411,8/5/2014,222969,3768742
17246982,8/9/2014,1489517,3768742
17412875,8/11/2014,15721709,3768742
17655775,8/15/2014,19344157,3768742
17808566,8/17/2014,10698140,3768742
18612523,8/28/2014,7861969,3768742
19443276,9/12/2014,5091043,3768742
19575679,9/14/2014,18749576,3768742
38576031,7/16/2015,11567733,3768742
41835927,8/9/2015,29967486,3768742
35742032,6/21/2015,35917988,3768745
36143189,6/25/2015,7011087,3768745
36902053,7/2/2015,34701124,3768745
37367976,7/6/2015,19813799,3768745
37697737,7/9/2015,36990462,3768745
38776522,7/18/2015,37945725,3768745
39786715,7/26/2015,11296859,3768745
41396116,8/7/2015,36908355,3768745
41961468,8/10/2015,34332363,3768745
44923620,8/30/2015,36211329,3768745
45453326,9/2/2015,8268733,3768745
47639082,9/21/2015,35999710,3768745
48831720,9/28/2015,4720344,3768745
51412574,10/19/2015,30493006,3768745
52697058,11/1/2015,169915,3768745
18272331,8/24/2014,18348268,3769336
18496013,8/27/2014,19107088,3769336
18747067,8/31/2014,5980670,3769336
19151447,9/7/2014,10231470,3769336
19547203,9/14/2014,20481661,3769336
19955212,9/21/2014,411539,3769336
21962935,10/27/2014,21750727,3769336
22406287,11/5/2014,5487932,3769336
23005433,11/20/2014,21029260,3769336
24136581,12/21/2014,5108864,3769336
24292726,12/24/2014,20233493,3769336
24548760,12/30/2014,24108457,3769336
25038850,1/5/2015,2451531,3769336
25304227,1/11/2015,19733481,3769336
26371844,2/10/2015,1264433,3769336
26549826,2/15/2015,5344727,3769336
26754915,2/18/2015,26497492,3769336
27592509,3/8/2015,22017317,3769336
29040808,4/3/2015,12161590,3769336
29506259,4/8/2015,28740971,3769336
29762043,4/12/2015,26109902,3769336
30457271,4/22/2015,8992991,3769336
30927575,4/29/2015,21102825,3769336
33804868,6/1/2015,28101635,3769336
34556420,6/9/2015,14743169,3769336
35082167,6/15/2015,1720915,3769336
35555193,6/20/2015,30726733,3769336
35970839,6/23/2015,32993921,3769336
36222391,6/26/2015,16912599,3769336
36713693,6/30/2015,35602885,3769336
37888896,7/11/2015,24161183,3769336
39370908,7/23/2015,25591753,3769336
39855995,7/26/2015,28844285,3769336
40712540,8/2/2015,13542668,3769336
41621230,8/8/2015,14567004,3769336
42556508,8/14/2015,1829015,3769336
43212944,8/18/2015,26578196,3769336
43806138,8/22/2015,38872768,3769336
44297090,8/25/2015,13855085,3769336
48864749,9/29/2015,14511401,3769336
49810663,10/6/2015,43689583,3769336
50768925,10/14/2015,41475494,3769336
51453263,10/20/2015,6074338,3769336
52241317,10/27/2015,12561,3769336
53677396,11/11/2015,16989967,3769336
56662761,12/16/2015,45959885,3769336
17601580,8/14/2014,337540,3770248
17903015,8/18/2014,19597828,3770248
28924787,4/1/2015,20486946,3770248
42378721,8/13/2015,29221545,3770248
48421876,9/26/2015,30555353,3770248
18604733,8/28/2014,331733,3772674
18694015,8/30/2014,20482610,3772674
18848225,9/1/2014,12884714,3772674
18918159,9/2/2014,2897522,3772674
19228531,9/8/2014,20443638,3772674
19390402,9/11/2014,19838220,3772674
19546384,9/14/2014,7023331,3772674
19807367,9/18/2014,10510340,3772674
20151911,9/24/2014,1673320,3772674
20510571,9/30/2014,18474857,3772674
20841836,10/6/2014,7109502,3772674
21036694,10/10/2014,10157972,3772674
21516440,10/19/2014,20611167,3772674
21882889,10/26/2014,21228237,3772674
22247903,11/2/2014,4831594,3772674
22660738,11/11/2014,22459991,3772674
23034989,11/21/2014,3315307,3772674
23156494,11/24/2014,13905835,3772674
23692382,12/8/2014,6388420,3772674
23880452,12/13/2014,904944,3772674
24706361,1/2/2015,1241431,3772674
25266697,1/11/2015,5238925,3772674
25436100,1/16/2015,24169156,3772674
26222828,2/7/2015,18428600,3772674
26425195,2/12/2015,26444708,3772674
26928397,2/22/2015,10389285,3772674
27275128,3/1/2015,27234462,3772674
27709169,3/9/2015,15742358,3772674
27726685,3/10/2015,10909068,3772674
28251516,3/21/2015,25601195,3772674
28704259,3/29/2015,11165464,3772674
29064613,4/3/2015,16992716,3772674
29841156,4/13/2015,4827738,3772674
30374097,4/21/2015,22838770,3772674
30778704,4/27/2015,29033191,3772674
31817463,5/10/2015,31547022,3772674
32175933,5/15/2015,17172594,3772674
33238232,5/26/2015,29094578,3772674
33493852,5/29/2015,19983075,3772674
34402702,6/8/2015,27509471,3772674
34670718,6/10/2015,22571243,3772674
34929337,6/14/2015,24592273,3772674
35327095,6/17/2015,34407118,3772674
35633215,6/21/2015,2647849,3772674
36005794,6/24/2015,28407837,3772674
36534221,6/29/2015,2687457,3772674
37296742,7/6/2015,8111349,3772674
38979245,7/20/2015,8855332,3772674
39456292,7/23/2015,719449,3772674
40716829,8/2/2015,30052391,3772674
41317838,8/7/2015,28839615,3772674
42380052,8/13/2015,1199999,3772674
43231240,8/18/2015,34684591,3772674
44283250,8/25/2015,21979276,3772674
45458133,9/3/2015,27490755,3772674
46126469,9/8/2015,35431165,3772674
47042872,9/15/2015,3906153,3772674
47390931,9/18/2015,41854745,3772674
48281001,9/25/2015,19257607,3772674
50795677,10/14/2015,5332508,3772674
53873040,11/14/2015,34406265,3772674
54918603,11/25/2015,35569592,3772674
55096890,11/28/2015,20611167,3772674
56144596,12/9/2015,1523625,3772674
56477830,12/14/2015,25797359,3772674
17538247,8/13/2014,14808174,3773417
17810486,8/17/2014,1622778,3773417
18154402,8/22/2014,16809056,3773417
20541200,9/30/2014,21835399,3773417
19236643,9/8/2014,431646,3773568
19442617,9/12/2014,8013414,3773568
19625380,9/15/2014,4525239,3773568
21322411,10/14/2014,22125626,3773568
24362103,12/27/2014,2533382,3773568
29362716,4/6/2015,29285291,3773568
35928386,6/23/2015,23041137,3773568
39226813,7/21/2015,15787263,3773568
41095963,8/4/2015,5377699,3773568
41931186,8/10/2015,14358092,3773568
46219144,9/8/2015,1752031,3773568
17712000,8/16/2014,19332909,3773700
23403828,11/30/2014,23906639,3773700
37616230,7/8/2015,37260578,3773700
41833840,8/9/2015,8274429,3773700
42427932,8/13/2015,1513251,3773700
46195528,9/8/2015,4703931,3773700
17192975,8/8/2014,6720721,3773784
17411580,8/11/2014,4540172,3773784
17594772,8/14/2014,7517981,3773784
17662356,8/15/2014,2919059,3773784
17899102,8/18/2014,8868676,3773784
18741909,8/31/2014,11494662,3773784
19282722,9/9/2014,175337,3773784
22556806,11/9/2014,928685,3773784
25534528,1/18/2015,26228505,3773784
28451726,3/23/2015,25797190,3773784
28750486,3/29/2015,23317822,3773784
32603180,5/19/2015,31736298,3773784
32995612,5/24/2015,29877807,3773784
34495346,6/8/2015,33986488,3773784
34713435,6/11/2015,31489714,3773784
34949392,6/14/2015,30587255,3773784
35689781,6/21/2015,6083531,3773784
36061364,6/24/2015,4153917,3773784
37182488,7/5/2015,34608117,3773784
39633505,7/25/2015,35238888,3773784
39767646,7/26/2015,34538927,3773784
40372666,7/30/2015,4855190,3773784
40540535,7/31/2015,3653883,3773784
41185373,8/4/2015,8921575,3773784
41633750,8/8/2015,25592926,3773784
42857057,8/16/2015,35412819,3773784
43723167,8/21/2015,3552368,3773784
44643709,8/28/2015,10478569,3773784
44746019,8/28/2015,35150685,3773784
51774581,10/24/2015,45181572,3773784
20113350,9/23/2014,20806907,3774113
41259624,8/5/2015,2097040,3774113
48564507,9/27/2015,36965914,3774113
17536387,8/13/2014,17555132,3783162
17595535,8/14/2014,6789947,3783162
17802568,8/17/2014,12296587,3783162
18032515,8/20/2014,19387215,3783162
18433009,8/26/2014,3407106,3783162
18671823,8/30/2014,19446147,3783162
18820334,9/1/2014,13008147,3783162
19089210,9/6/2014,18887822,3783162
19177395,9/7/2014,20899212,3783162
19452632,9/12/2014,13751788,3783162
19687527,9/16/2014,20024513,3783162
20041501,9/22/2014,20655708,3783162
20077890,9/22/2014,18991891,3783162
20077892,9/22/2014,392363,3783162
20506032,9/30/2014,19137989,3783162
20851044,10/6/2014,3263443,3783162
23565829,12/4/2014,113965,3783162
24707049,1/2/2015,9593423,3783162
30784977,4/27/2015,12999549,3783162
31193543,5/3/2015,23917755,3783162
31674067,5/8/2015,7758368,3783162
31943369,5/12/2015,20420695,3783162
32187581,5/15/2015,30998461,3783162
32326152,5/17/2015,28515762,3783162
32728651,5/20/2015,33431956,3783162
33081535,5/25/2015,28878730,3783162
33551385,5/29/2015,7862902,3783162
33608883,5/30/2015,8855312,3783162
33703825,5/31/2015,16467585,3783162
34701384,6/11/2015,25300652,3783162
34937293,6/14/2015,2549875,3783162
35638487,6/21/2015,28600827,3783162
36090772,6/25/2015,12695220,3783162
36317311,6/27/2015,25776370,3783162
38585330,7/17/2015,26273368,3783162
38828044,7/19/2015,10543828,3783162
40214681,7/29/2015,33946322,3783162
41315311,8/7/2015,29001411,3783162
41727084,8/9/2015,28348172,3783162
42822166,8/16/2015,16754716,3783162
44293740,8/25/2015,25328089,3783162
18501268,8/27/2014,10573354,3791920
18908896,9/2/2014,20128172,3791920
19340944,9/10/2014,14779011,3791920
19426553,9/12/2014,20332989,3791920
19617866,9/15/2014,3562372,3791920
19702263,9/16/2014,7251578,3791920
19885655,9/20/2014,4589554,3791920
19945787,9/21/2014,20137228,3791920
20512810,9/30/2014,535803,3791920
20780061,10/5/2014,21576074,3791920
20959794,10/8/2014,16897596,3791920
21137539,10/12/2014,20828460,3791920
21514395,10/19/2014,4114056,3791920
22067713,10/29/2014,5125068,3791920
22400061,11/5/2014,21637664,3791920
23569418,12/5/2014,8771224,3791920
23755866,12/9/2014,23308901,3791920
23842167,12/12/2014,21457234,3791920
24134593,12/21/2014,5343429,3791920
25310603,1/12/2015,1371893,3791920
25436944,1/16/2015,24356815,3791920
25470332,1/17/2015,19072887,3791920
25628052,1/21/2015,9359673,3791920
25680284,1/23/2015,24024672,3791920
26154180,2/5/2015,24805344,3791920
26201002,2/6/2015,26502565,3791920
26292126,2/9/2015,21709380,3791920
26491023,2/14/2015,26327974,3791920
26673479,2/17/2015,20275781,3791920
26838106,2/20/2015,9372135,3791920
27276306,3/1/2015,18549252,3791920
27381297,3/2/2015,14939199,3791920
27612541,3/8/2015,28346332,3791920
27720695,3/10/2015,26807659,3791920
27807838,3/12/2015,5066460,3791920
27846708,3/13/2015,28258591,3791920
28467304,3/24/2015,7748377,3791920
28700774,3/29/2015,24049999,3791920
29179770,4/5/2015,14613066,3791920
29613924,4/10/2015,13751778,3791920
30302493,4/20/2015,28877851,3791920
30519216,4/23/2015,13536472,3791920
30641752,4/25/2015,31296937,3791920
30933931,4/29/2015,1316156,3791920
31578255,5/7/2015,29128646,3791920
31904343,5/11/2015,17091619,3791920
32503986,5/19/2015,28210322,3791920
33667429,5/31/2015,30149162,3791920
34223896,6/6/2015,33165294,3791920
34932280,6/14/2015,26791050,3791920
35651146,6/21/2015,30880041,3791920
37558646,7/8/2015,3050753,3791920
38579751,7/17/2015,25225863,3791920
39147462,7/21/2015,28806225,3791920
41725349,8/9/2015,4623759,3791920
42276795,8/12/2015,35172126,3791920
43538242,8/20/2015,19809278,3791920
43795109,8/22/2015,14486150,3791920
44111728,8/24/2015,28806225,3791920
44651893,8/28/2015,34784249,3791920
45242487,9/1/2015,15582277,3791920
47053693,9/15/2015,39546848,3791920
48674947,9/28/2015,31343103,3791920
49445003,10/4/2015,40305192,3791920
49770786,10/6/2015,5066460,3791920
52509321,10/30/2015,45640779,3791920
53979781,11/15/2015,18901458,3791920
54371252,11/19/2015,9997206,3791920
55558725,12/2/2015,8410500,3791920
56715689,12/17/2015,42945071,3791920
17413161,8/11/2014,2659789,3793047
18136974,8/22/2014,6174005,3793047
18433235,8/26/2014,19403623,3793047
19354550,9/10/2014,19293466,3793047
19531050,9/14/2014,19173187,3793047
19701246,9/16/2014,20857117,3793047
20246049,9/26/2014,20801166,3793047
20346130,9/28/2014,6957937,3793047
20619875,10/2/2014,2861763,3793047
20667566,10/3/2014,8291188,3793047
20843763,10/6/2014,21137101,3793047
21127981,10/12/2014,19638366,3793047
22525545,11/9/2014,18377434,3793047
22853916,11/16/2014,13348897,3793047
24268827,12/24/2014,18302074,3793047
27936308,3/15/2015,5008934,3793047
28400646,3/23/2015,27760277,3793047
28697129,3/29/2015,2589523,3793047
29329210,4/6/2015,13067478,3793047
30385289,4/21/2015,11078963,3793047
30765085,4/27/2015,27528495,3793047
31777746,5/10/2015,13238710,3793047
32397355,5/17/2015,3084162,3793047
33700270,5/31/2015,32439235,3793047
35200275,6/16/2015,6031885,3793047
39263105,7/22/2015,27302086,3793047
40195808,7/29/2015,8058990,3793047
40816249,8/2/2015,2306119,3793047
41135626,8/4/2015,5703380,3793047
41659368,8/8/2015,15101985,3793047
42627689,8/14/2015,34915044,3793047
42644966,8/14/2015,10537617,3793047
42976977,8/16/2015,4662388,3793047
44024530,8/23/2015,41049403,3793047
45303764,9/1/2015,32600082,3793047
53237619,11/6/2015,7341683,3793047
54095986,11/16/2015,29663879,3793047
17193763,8/8/2014,16757741,3793185
17800390,8/17/2014,19171620,3793185
17973505,8/19/2014,17797757,3793185
18275350,8/24/2014,19897503,3793185
18569297,8/28/2014,147218,3793185
18639140,8/29/2014,19690960,3793185
19826627,9/19/2014,3538520,3793185
20158148,9/24/2014,20901001,3793185
21524415,10/19/2014,1645195,3793185
21856655,10/25/2014,4719234,3793185
22549039,11/9/2014,21427738,3793185
24509104,12/29/2014,24957694,3793185
24785718,1/2/2015,24825152,3793185
28226123,3/20/2015,2259758,3793185
28433517,3/23/2015,16392443,3793185
28740619,3/29/2015,125427,3793185
33576928,5/30/2015,29515743,3793185
35084450,6/15/2015,1028195,3793185
35789473,6/22/2015,31292301,3793185
37751793,7/10/2015,2104411,3793185
39651543,7/25/2015,7388089,3793185
40751681,8/2/2015,3725751,3793185
41736202,8/9/2015,31037004,3793185
43508620,8/20/2015,23671393,3793185
17890968,8/18/2014,3793350,3793406
37080605,7/4/2015,35607981,3793406
38937121,7/19/2015,26333734,3793406
39684653,7/25/2015,1383324,3793406
41774882,8/9/2015,36208064,3793406
42711720,8/15/2015,36566102,3793406
44298077,8/25/2015,35103096,3793406
45127890,8/31/2015,23917540,3793406
46740399,9/13/2015,26905317,3793406
17597354,8/14/2014,5629356,3793790
17666841,8/15/2014,14136215,3793790
17977072,8/19/2014,19766786,3793790
18221489,8/23/2014,20191532,3793790
18385128,8/25/2014,11935612,3793790
18695978,8/30/2014,6933721,3793790
18825858,9/1/2014,7198972,3793790
19959914,9/21/2014,20805779,3793790
22191460,11/1/2014,13141520,3793790
30835686,4/27/2015,31149376,3793790
35664393,6/21/2015,25504193,3793790
35974328,6/23/2015,23468253,3793790
36242054,6/26/2015,13939379,3793790
36457796,6/28/2015,26360039,3793790
36716014,6/30/2015,35717568,3793790
36928312,7/2/2015,24232819,3793790
37026171,7/3/2015,18743059,3793790
40603294,8/1/2015,35510628,3793790
41274454,8/5/2015,37283729,3793790
42154360,8/11/2015,5486602,3793790
42353365,8/12/2015,21662542,3793790
42716723,8/15/2015,38275947,3793790
43590809,8/20/2015,26591412,3793790
44508936,8/26/2015,8235910,3793790
44949837,8/30/2015,39869829,3793790
45672755,9/5/2015,37722598,3793790
45842492,9/6/2015,27385499,3793790
46020878,9/7/2015,35252525,3793790
46923768,9/14/2015,33290008,3793790
47795635,9/21/2015,35296042,3793790
49193769,10/1/2015,658883,3793790
49851721,10/6/2015,39691760,3793790
49961061,10/7/2015,45729299,3793790
50044329,10/8/2015,34925128,3793790
51484147,10/20/2015,45693258,3793790
54587983,11/22/2015,44453422,3793790
55049811,11/27/2015,32419224,3793790
56311759,12/12/2015,47935364,3793790
57327875,12/24/2015,50751439,3793790
17425652,8/11/2014,2364016,3803212
18823919,9/1/2014,19655537,3803212
20144470,9/24/2014,6604137,3803212
18492234,8/27/2014,10236577,3803947
18633537,8/29/2014,5015044,3803947
18821878,9/1/2014,5069346,3803947
19087321,9/6/2014,19685124,3803947
19328113,9/10/2014,19870516,3803947
19619759,9/15/2014,19962475,3803947
19801045,9/18/2014,21184725,3803947
19950576,9/21/2014,308818,3803947
20463717,9/29/2014,1578267,3803947
21145224,10/12/2014,12289931,3803947
21484118,10/18/2014,6107300,3803947
21981279,10/27/2014,22301355,3803947
22348864,11/3/2014,6509686,3803947
22552515,11/9/2014,8713014,3803947
22870246,11/16/2014,23547648,3803947
23715770,12/8/2014,2325431,3803947
24113872,12/20/2014,1254033,3803947
24345027,12/26/2014,850407,3803947
24503378,12/29/2014,24959043,3803947
24975080,1/4/2015,13271311,3803947
25183797,1/8/2015,17760346,3803947
25453721,1/16/2015,24036889,3803947
25586278,1/19/2015,19077297,3803947
25808384,1/26/2015,22083305,3803947
26417860,2/12/2015,25129933,3803947
26694596,2/17/2015,1822744,3803947
27062798,2/24/2015,6440984,3803947
27227891,2/28/2015,27438001,3803947
27442085,3/4/2015,1152935,3803947
28256890,3/21/2015,4162791,3803947
28721983,3/29/2015,947010,3803947
29924782,4/14/2015,6261087,3803947
31011861,4/30/2015,31309086,3803947
32390168,5/17/2015,12007112,3803947
32835316,5/22/2015,14043626,3803947
33684208,5/31/2015,24211844,3803947
34167927,6/5/2015,34442489,3803947
34423379,6/8/2015,30914248,3803947
35299580,6/17/2015,31246408,3803947
35549574,6/20/2015,5007687,3803947
36006651,6/24/2015,28504735,3803947
36431969,6/28/2015,23233220,3803947
37199465,7/5/2015,35099840,3803947
38007798,7/12/2015,35794594,3803947
39524150,7/24/2015,14515922,3803947
40099580,7/28/2015,20645114,3803947
41207622,8/5/2015,27484219,3803947
42926880,8/16/2015,18115828,3803947
43496570,8/20/2015,35497962,3803947
43963726,8/23/2015,38396032,3803947
46414984,9/10/2015,22458501,3803947
46804326,9/13/2015,39141875,3803947
47302536,9/17/2015,22458501,3803947
48360078,9/25/2015,36617034,3803947
50256332,10/10/2015,31968966,3803947
17327491,8/10/2014,7404602,3811828
18749469,8/31/2014,19986584,3811828
18997202,9/4/2014,19756288,3811828
19500476,9/13/2014,16668459,3811828
20054055,9/22/2014,21170965,3811828
21602243,10/20/2014,20979105,3811828
22804531,11/15/2014,22997966,3811828
23877129,12/13/2014,7693924,3811828
26288640,2/8/2015,2661846,3811828
28679552,3/28/2015,7693924,3811828
29475370,4/7/2015,30606091,3811828
30335086,4/20/2015,25280683,3811828
32655329,5/19/2015,33368541,3811828
37465509,7/7/2015,29710417,3811828
38216910,7/13/2015,37313469,3811828
39210945,7/21/2015,37281821,3811828
43655501,8/21/2015,36841159,3811828
45391297,9/2/2015,11711985,3811828
52855434,11/2/2015,15150824,3811828
18350269,8/25/2014,17338239,3811872
18689152,8/30/2014,7127759,3811872
19256087,9/8/2014,17742495,3811872
19809368,9/18/2014,21372747,3811872
20175899,9/24/2014,21649434,3811872
20403078,9/28/2014,9745231,3811872
21361522,10/15/2014,22091505,3811872
22772095,11/14/2014,23010120,3811872
26342991,2/9/2015,2866254,3811872
28911296,3/31/2015,29664949,3811872
33337367,5/26/2015,33941417,3811872
35857688,6/22/2015,20785442,3811872
37101378,7/4/2015,11025810,3811872
37412457,7/6/2015,37019159,3811872
40963383,8/3/2015,34546436,3811872
42144987,8/11/2015,34913039,3811872
42752730,8/15/2015,25041200,3811872
44481774,8/26/2015,20365218,3811872
48827919,9/28/2015,44833877,3811872
56344689,12/12/2015,27910555,3811872
17327267,8/10/2014,17374880,3811930
18378962,8/25/2014,19776429,3811930
18574855,8/28/2014,19862803,3811930
18743214,8/31/2014,19661343,3811930
18919983,9/2/2014,20493524,3811930
22554272,11/9/2014,11003802,3811930
23705946,12/8/2014,21467504,3811930
25418018,1/15/2015,8805427,3811930
25752937,1/25/2015,22599131,3811930
28903504,3/31/2015,25986950,3811930
29464478,4/7/2015,29664949,3811930
31618945,5/7/2015,17502302,3811930
32287024,5/16/2015,32453899,3811930
32945528,5/23/2015,12656086,3811930
33453838,5/28/2015,9520214,3811930
34111335,6/4/2015,10799985,3811930
39540523,7/24/2015,37805164,3811930
40130347,7/28/2015,37276268,3811930
41987404,8/10/2015,1756350,3811930
43090172,8/17/2015,29008768,3811930
48042272,9/22/2015,17569968,3811930
19175692,9/7/2014,5257167,3811955
20077088,9/22/2014,13358446,3811955
21725105,10/22/2014,11807724,3811955
22725204,11/12/2014,23440851,3811955
25289072,1/11/2015,13951278,3811955
26550896,2/15/2015,6420101,3811955
27231363,2/28/2015,7693924,3811955
27819408,3/12/2015,22088336,3811955
28184024,3/19/2015,28928489,3811955
28506974,3/24/2015,7693924,3811955
30588809,4/24/2015,12958880,3811955
32660558,5/19/2015,33409194,3811955
34680274,6/10/2015,30678145,3811955
41121226,8/4/2015,16910877,3811955
41678419,8/8/2015,36383433,3811955
43417527,8/19/2015,40146898,3811955
44365532,8/25/2015,7605708,3811955
45285303,9/1/2015,39742783,3811955
19278090,9/9/2014,19653268,3812725
23496016,12/2/2014,22451304,3812725
24667893,1/1/2015,24210758,3812725
18092150,8/21/2014,19813936,3817141
25500978,1/18/2015,17555132,3818746
26572809,2/15/2015,27010302,3818746
29702461,4/11/2015,30350569,3818746
31909260,5/11/2015,30696171,3818746
33881556,6/1/2015,24405726,3818746
35774517,6/22/2015,28916289,3818746
45976359,9/7/2015,6694643,3818746
46871404,9/14/2015,21613207,3818746
47664436,9/21/2015,38690482,3818746
51275639,10/19/2015,726846,3818746
18959497,9/3/2014,1268306,3819831
19492006,9/13/2014,7853903,3819831
47214619,9/16/2015,2771019,3819831
56569623,12/14/2015,25540862,3819831
56738216,12/17/2015,3953998,3819831
19853449,9/19/2014,1554184,3820186
26591501,2/16/2015,21146889,3820186
18043636,8/20/2014,18987843,3821663
18632337,8/29/2014,19934852,3821663
19421685,9/12/2014,18270632,3821663
20025981,9/22/2014,7660173,3821663
20593844,10/1/2014,557574,3821663
20874982,10/6/2014,21855161,3821663
21535484,10/19/2014,21289023,3821663
21732763,10/22/2014,18362667,3821663
22006582,10/27/2014,4508853,3821663
22466477,11/7/2014,14250409,3821663
22651967,11/11/2014,8763031,3821663
22721878,11/12/2014,992113,3821663
22907094,11/17/2014,18065244,3821663
23106077,11/23/2014,7571678,3821663
23197063,11/24/2014,21127377,3821663
23608321,12/6/2014,21645075,3821663
23952604,12/15/2014,23573933,3821663
24126233,12/20/2014,8588927,3821663
24202477,12/22/2014,11065347,3821663
24413835,12/28/2014,23124571,3821663
24493394,12/29/2014,12983293,3821663
25455531,1/16/2015,25966937,3821663
25547847,1/19/2015,24639363,3821663
25985932,1/31/2015,22280684,3821663
26494346,2/14/2015,10898534,3821663
26936239,2/22/2015,25904709,3821663
27387686,3/3/2015,4191336,3821663
28700219,3/29/2015,26024788,3821663
29443833,4/7/2015,29758761,3821663
29777841,4/12/2015,30217881,3821663
30378359,4/21/2015,2044622,3821663
30665501,4/26/2015,26694464,3821663
33068722,5/25/2015,5799447,3821663
33503590,5/29/2015,29884652,3821663
35537977,6/20/2015,1897936,3821663
35658672,6/21/2015,7355578,3821663
36203438,6/26/2015,34518705,3821663
36954159,7/3/2015,29874008,3821663
37444227,7/7/2015,27806392,3821663
38379018,7/15/2015,15396401,3821663
38712213,7/18/2015,2500290,3821663
39013827,7/20/2015,34115242,3821663
39241435,7/21/2015,38594118,3821663
39587426,7/24/2015,39233825,3821663
39724937,7/26/2015,16290815,3821663
40202949,7/29/2015,30560876,3821663
40455188,7/31/2015,104129,3821663
41591170,8/8/2015,31825430,3821663
42038634,8/10/2015,39763672,3821663
43169233,8/17/2015,35828761,3821663
44106474,8/24/2015,254356,3821663
45304038,9/1/2015,41089553,3821663
46155801,9/8/2015,38247905,3821663
